date,time,turn,room,format,winner,reason,corp,runner
20210204,13,15,casual,standard,runner,Agenda,Pālanā Foods: Sustainable Growth,Freedom Khumalo: Crypto-Anarchist
20210204,21,26,casual,standard,runner,Agenda,Weyland Consortium: Builder of Nations,Valencia Estevez: The Angel of Cayambe
20210204,27,16,casual,standard,corp,Agenda,"SYNC: Everything, Everywhere",Az McCaffrey: Mechanical Prodigy
20210204,55,23,casual,standard,corp,Agenda,Titan Transnational: Investing In Your Future,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,2,4,casual,standard,corp,Flatline,Jinteki: Personal Evolution,419: Amoral Scammer
20210204,7,9,casual,standard,corp,Concede,NBN: Controlling the Message,Az McCaffrey: Mechanical Prodigy
20210204,9,10,casual,standard,corp,Flatline,Blue Sun: Powering the Future,Freedom Khumalo: Crypto-Anarchist
20210204,12,6,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,Chaos Theory: Wünderkind
20210204,31,20,casual,standard,,,Titan Transnational: Investing In Your Future,Reina Roja: Freedom Fighter
20210204,7,8,casual,standard,corp,Flatline,Jinteki: Personal Evolution,Alice Merchant: Clan Agitator
20210204,2,3,casual,standard,corp,Concede,Weyland Consortium: Building a Better World,Alice Merchant: Clan Agitator
20210204,5,6,casual,standard,runner,Concede,NBN: Controlling the Message,Leela Patel: Trained Pragmatist
20210204,15,17,casual,standard,runner,Agenda,Weyland Consortium: Builder of Nations,Leela Patel: Trained Pragmatist
20210204,15,16,casual,standard,runner,Agenda,Weyland Consortium: Builder of Nations,Sunny Lebeau: Security Specialist
20210204,11,10,casual,standard,corp,Flatline,Argus Security: Protection Guaranteed,Lat: Ethical Freelancer
20210204,21,14,casual,standard,runner,Agenda,Jinteki: Personal Evolution,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,8,8,casual,standard,corp,Flatline,Jinteki: Personal Evolution,Freedom Khumalo: Crypto-Anarchist
20210204,8,10,casual,standard,runner,Agenda,Pālanā Foods: Sustainable Growth,Apex: Invasive Predator
20210204,19,25,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,419: Amoral Scammer
20210204,9,7,casual,standard,runner,Concede,Asa Group: Security Through Vigilance,Leela Patel: Trained Pragmatist
20210204,6,8,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Lat: Ethical Freelancer
20210204,8,8,casual,standard,corp,Agenda,Argus Security: Protection Guaranteed,Edward Kim: Humanity's Hammer
20210204,8,12,casual,standard,corp,Concede,Jinteki: Personal Evolution,Freedom Khumalo: Crypto-Anarchist
20210204,6,9,casual,standard,corp,Flatline,Weyland Consortium: Building a Better World,419: Amoral Scammer
20210204,7,6,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Chaos Theory: Wünderkind
20210204,9,13,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,Sunny Lebeau: Security Specialist
20210204,34,10,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,Alice Merchant: Clan Agitator
20210204,21,12,casual,eternal,runner,Agenda,Haas-Bioroid: Engineering the Future,MaxX: Maximum Punk Rock
20210204,23,14,casual,standard,corp,Flatline,Harishchandra Ent.: Where You're the Star,Silhouette: Stealth Operative
20210204,13,15,casual,standard,runner,Concede,Sportsmetal: Go Big or Go Home,Az McCaffrey: Mechanical Prodigy
20210204,37,20,casual,standard,runner,Agenda,Argus Security: Protection Guaranteed,Akiko Nisei: Head Case
20210204,3,4,casual,standard,corp,Flatline,Jinteki: Personal Evolution,Akiko Nisei: Head Case
20210204,5,9,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Az McCaffrey: Mechanical Prodigy
20210204,25,8,casual,standard,corp,Concede,Sportsmetal: Go Big or Go Home,"Armand ""Geist"" Walker: Tech Lord"
20210204,0,0,casual,standard,,,Sportsmetal: Go Big or Go Home,
20210204,22,18,casual,standard,corp,Agenda,NBN: Controlling the Message,Leela Patel: Trained Pragmatist
20210204,31,14,casual,standard,corp,Agenda,Jinteki: Personal Evolution,Leela Patel: Trained Pragmatist
20210204,9,15,casual,standard,corp,Flatline,Argus Security: Protection Guaranteed,Alice Merchant: Clan Agitator
20210204,15,13,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,Hayley Kaplan: Universal Scholar
20210204,35,16,casual,standard,corp,Concede,Blue Sun: Powering the Future,419: Amoral Scammer
20210204,35,21,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Edward Kim: Humanity's Hammer
20210204,15,8,casual,standard,runner,Agenda,Argus Security: Protection Guaranteed,Edward Kim: Humanity's Hammer
20210204,10,7,casual,standard,runner,Concede,Sportsmetal: Go Big or Go Home,"Armand ""Geist"" Walker: Tech Lord"
20210204,32,21,casual,standard,runner,Agenda,Earth Station: SEA Headquarters,Freedom Khumalo: Crypto-Anarchist
20210204,11,8,casual,standard,corp,Concede,Tennin Institute: The Secrets Within,Chaos Theory: Wünderkind
20210204,26,10,casual,standard,corp,Concede,Tennin Institute: The Secrets Within,419: Amoral Scammer
20210204,7,0,casual,core-experience,corp,Concede,Blue Sun: Powering the Future,Gabriel Santiago: Consummate Professional
20210204,6,7,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,Hayley Kaplan: Universal Scholar
20210204,15,13,casual,standard,corp,Concede,Blue Sun: Powering the Future,419: Amoral Scammer
20210204,4,3,casual,standard,corp,Flatline,Argus Security: Protection Guaranteed,419: Amoral Scammer
20210204,5,5,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Sunny Lebeau: Security Specialist
20210204,449,,casual,standard,,,Tennin Institute: The Secrets Within,Akiko Nisei: Head Case
20210204,451,,casual,standard,,,Weyland Consortium: Builder of Nations,419: Amoral Scammer
20210204,4,3,casual,standard,corp,Flatline,Tennin Institute: The Secrets Within,Akiko Nisei: Head Case
20210204,458,,casual,standard,,,Sportsmetal: Go Big or Go Home,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,459,,casual,standard,,,GameNET: Where Dreams are Real,Akiko Nisei: Head Case
20210204,5,6,casual,standard,corp,Flatline,Weyland Consortium: Builder of Nations,Freedom Khumalo: Crypto-Anarchist
20210204,468,,casual,standard,,,Pālanā Foods: Sustainable Growth,Valencia Estevez: The Angel of Cayambe
20210204,7,6,casual,standard,corp,Flatline,Weyland Consortium: Builder of Nations,Freedom Khumalo: Crypto-Anarchist
20210204,469,,casual,standard,,,Asa Group: Security Through Vigilance,Leela Patel: Trained Pragmatist
20210204,470,,casual,standard,,,Earth Station: SEA Headquarters,Chaos Theory: Wünderkind
20210204,13,12,casual,standard,runner,Concede,GameNET: Where Dreams are Real,"Armand ""Geist"" Walker: Tech Lord"
20210204,6,8,casual,standard,runner,Agenda,GameNET: Where Dreams are Real,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,12,10,casual,standard,corp,Agenda,SSO Industries: Fueling Innovation,MaxX: Maximum Punk Rock
20210204,12,4,casual,standard,runner,Agenda,Haas-Bioroid: Stronger Together,Hoshiko Shiro: Untold Protagonist
20210204,6,5,casual,standard,runner,Agenda,Tennin Institute: The Secrets Within,Akiko Nisei: Head Case
20210204,16,12,casual,standard,corp,Concede,Jinteki: Replicating Perfection,Quetzal: Free Spirit
20210204,8,6,casual,standard,runner,Concede,Earth Station: SEA Headquarters,MaxX: Maximum Punk Rock
20210204,16,11,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,MaxX: Maximum Punk Rock
20210204,16,15,casual,standard,corp,Agenda,GameNET: Where Dreams are Real,Edward Kim: Humanity's Hammer
20210204,25,18,casual,standard,runner,Concede,Jinteki: Replicating Perfection,Leela Patel: Trained Pragmatist
20210204,6,8,casual,standard,corp,Concede,GameNET: Where Dreams are Real,Quetzal: Free Spirit
20210204,14,11,casual,standard,corp,Concede,Tennin Institute: The Secrets Within,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,5,6,casual,standard,runner,Agenda,GameNET: Where Dreams are Real,Akiko Nisei: Head Case
20210204,14,13,casual,standard,corp,Concede,Argus Security: Protection Guaranteed,Leela Patel: Trained Pragmatist
20210204,51,26,casual,standard,corp,Agenda,MirrorMorph: Endless Iteration,Quetzal: Free Spirit
20210204,7,10,casual,standard,corp,Agenda,Argus Security: Protection Guaranteed,Gabriel Santiago: Consummate Professional
20210204,11,12,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,Alice Merchant: Clan Agitator
20210204,21,13,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,419: Amoral Scammer
20210204,1,0,casual,standard,,,Chronos Protocol: Selective Mind-mapping,
20210204,12,15,casual,standard,runner,Agenda,GameNET: Where Dreams are Real,Quetzal: Free Spirit
20210204,23,16,casual,standard,runner,Decked,Haas-Bioroid: Architects of Tomorrow,Az McCaffrey: Mechanical Prodigy
20210204,17,18,casual,standard,runner,Agenda,Acme Consulting: The Truth You Need,MaxX: Maximum Punk Rock
20210204,14,13,casual,standard,runner,Agenda,The Outfit: Family Owned and Operated,Akiko Nisei: Head Case
20210204,14,15,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Edward Kim: Humanity's Hammer
20210204,12,13,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Alice Merchant: Clan Agitator
20210204,15,13,casual,standard,runner,Agenda,GameNET: Where Dreams are Real,Lat: Ethical Freelancer
20210204,46,24,casual,standard,runner,Agenda,Asa Group: Security Through Vigilance,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,15,14,casual,standard,,,Asa Group: Security Through Vigilance,Valencia Estevez: The Angel of Cayambe
20210204,17,17,casual,casual,runner,Agenda,Jinteki: Replicating Perfection,Noise: Hacker Extraordinaire
20210204,24,12,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,419: Amoral Scammer
20210204,10,12,casual,standard,corp,Flatline,"SYNC: Everything, Everywhere",419: Amoral Scammer
20210204,24,16,casual,classic,corp,Agenda,NBN: Making News,"Rielle ""Kit"" Peddler: Transhuman"
20210204,23,26,casual,standard,corp,Concede,Tennin Institute: The Secrets Within,Akiko Nisei: Head Case
20210204,15,15,casual,standard,corp,Agenda,Jinteki: Replicating Perfection,Noise: Hacker Extraordinaire
20210204,24,19,casual,standard,runner,Agenda,Weyland Consortium: Builder of Nations,Kabonesa Wu: Netspace Thrillseeker
20210204,9,3,casual,standard,runner,Agenda,Haas-Bioroid: Stronger Together,Hoshiko Shiro: Untold Protagonist
20210204,4,1,casual,standard,,,Haas-Bioroid: Stronger Together,Hoshiko Shiro: Untold Protagonist
20210204,34,9,casual,eternal,runner,Agenda,Spark Agency: Worldswide Reach,Freedom Khumalo: Crypto-Anarchist
20210204,12,15,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Kabonesa Wu: Netspace Thrillseeker
20210204,19,17,casual,standard,runner,Agenda,Pālanā Foods: Sustainable Growth,Akiko Nisei: Head Case
20210204,14,16,casual,standard,runner,Agenda,Weyland Consortium: Builder of Nations,Hoshiko Shiro: Untold Protagonist
20210204,27,17,casual,classic,corp,Agenda,NBN: Making News,"Rielle ""Kit"" Peddler: Transhuman"
20210204,8,10,casual,standard,runner,Agenda,Weyland Consortium: Builder of Nations,Akiko Nisei: Head Case
20210204,12,12,casual,standard,corp,Agenda,Earth Station: SEA Headquarters,Sunny Lebeau: Security Specialist
20210204,14,15,casual,standard,runner,Agenda,Pālanā Foods: Sustainable Growth,Lat: Ethical Freelancer
20210204,42,21,casual,standard,corp,Agenda,Weyland Consortium: Builder of Nations,419: Amoral Scammer
20210204,23,8,casual,standard,runner,Agenda,Pālanā Foods: Sustainable Growth,Hoshiko Shiro: Untold Protagonist
20210204,9,9,casual,standard,runner,Concede,Acme Consulting: The Truth You Need,Hayley Kaplan: Universal Scholar
20210204,14,14,casual,standard,runner,Decked,Argus Security: Protection Guaranteed,419: Amoral Scammer
20210204,21,15,casual,standard,runner,Concede,Tennin Institute: The Secrets Within,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210204,12,10,casual,standard,corp,Flatline,Weyland Consortium: Builder of Nations,Kabonesa Wu: Netspace Thrillseeker
20210204,37,18,casual,standard,,,Haas-Bioroid: Architects of Tomorrow,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,6,9,casual,standard,corp,Concede,Pālanā Foods: Sustainable Growth,Edward Kim: Humanity's Hammer
20210204,15,18,casual,standard,runner,Agenda,Argus Security: Protection Guaranteed,Sunny Lebeau: Security Specialist
20210204,29,15,casual,standard,runner,Agenda,SSO Industries: Fueling Innovation,Chaos Theory: Wünderkind
20210204,19,12,casual,standard,corp,Agenda,Argus Security: Protection Guaranteed,Hoshiko Shiro: Untold Protagonist
20210204,24,22,casual,standard,runner,Agenda,NBN: Controlling the Message,419: Amoral Scammer
20210204,7,10,casual,standard,corp,Concede,Pālanā Foods: Sustainable Growth,Sunny Lebeau: Security Specialist
20210204,57,14,casual,standard,runner,Agenda,Haas-Bioroid: Stronger Together,Hoshiko Shiro: Untold Protagonist
20210204,8,9,casual,standard,corp,Agenda,Cybernetics Division: Humanity Upgraded,Edward Kim: Humanity's Hammer
20210204,2,4,casual,standard,corp,Flatline,GameNET: Where Dreams are Real,Edward Kim: Humanity's Hammer
20210204,14,8,casual,standard,corp,Agenda,Titan Transnational: Investing In Your Future,Hoshiko Shiro: Untold Protagonist
20210204,7,9,casual,standard,runner,Concede,Pālanā Foods: Sustainable Growth,419: Amoral Scammer
20210204,30,16,casual,standard,,,Haas-Bioroid: Architects of Tomorrow,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,29,19,casual,standard,runner,Agenda,Earth Station: SEA Headquarters,Kabonesa Wu: Netspace Thrillseeker
20210204,25,26,casual,standard,corp,Concede,Tennin Institute: The Secrets Within,Kabonesa Wu: Netspace Thrillseeker
20210204,8,7,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210204,30,21,casual,standard,corp,Flatline,Saraswati Mnemonics: Endless Exploration,Edward Kim: Humanity's Hammer
20210204,17,18,casual,standard,runner,Agenda,Tennin Institute: The Secrets Within,Leela Patel: Trained Pragmatist
20210204,21,15,casual,standard,corp,Concede,The Outfit: Family Owned and Operated,Az McCaffrey: Mechanical Prodigy
20210204,9,9,casual,standard,runner,Agenda,Titan Transnational: Investing In Your Future,Leela Patel: Trained Pragmatist
20210204,33,12,casual,standard,corp,Flatline,Earth Station: SEA Headquarters,Chaos Theory: Wünderkind
20210204,48,16,casual,casual,corp,Agenda,Pālanā Foods: Sustainable Growth,Sunny Lebeau: Security Specialist
20210204,12,17,casual,standard,runner,Agenda,NBN: Controlling the Message,Kabonesa Wu: Netspace Thrillseeker
20210204,1,0,casual,standard,runner,Concede,NBN: Controlling the Message,Sunny Lebeau: Security Specialist
20210204,45,15,casual,standard,corp,Agenda,NBN: Making News,Noise: Hacker Extraordinaire
20210204,32,13,casual,standard,runner,Agenda,Titan Transnational: Investing In Your Future,Az McCaffrey: Mechanical Prodigy
20210204,5,7,casual,standard,corp,Flatline,Weyland Consortium: Builder of Nations,Kabonesa Wu: Netspace Thrillseeker
20210204,11,10,casual,standard,,,Pālanā Foods: Sustainable Growth,Freedom Khumalo: Crypto-Anarchist
20210204,13,16,casual,standard,runner,Concede,Asa Group: Security Through Vigilance,Edward Kim: Humanity's Hammer
20210204,30,14,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Kabonesa Wu: Netspace Thrillseeker
20210204,20,17,casual,casual,runner,Agenda,Jinteki: Replicating Perfection,Gabriel Santiago: Consummate Professional
20210204,32,18,casual,standard,runner,Agenda,Acme Consulting: The Truth You Need,Az McCaffrey: Mechanical Prodigy
20210204,25,25,casual,standard,runner,Agenda,GameNET: Where Dreams are Real,Kabonesa Wu: Netspace Thrillseeker
20210204,31,19,casual,standard,runner,Agenda,Jinteki: Replicating Perfection,Leela Patel: Trained Pragmatist
20210204,26,10,casual,standard,corp,Agenda,Titan Transnational: Investing In Your Future,Az McCaffrey: Mechanical Prodigy
20210204,18,23,casual,standard,corp,Concede,Weyland Consortium: Builder of Nations,Sunny Lebeau: Security Specialist
20210204,23,15,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Quetzal: Free Spirit
20210204,23,16,casual,standard,runner,Agenda,Weyland Consortium: Builder of Nations,Edward Kim: Humanity's Hammer
20210204,22,15,casual,standard,runner,Agenda,Titan Transnational: Investing In Your Future,419: Amoral Scammer
20210204,15,16,casual,standard,corp,Agenda,Acme Consulting: The Truth You Need,Lat: Ethical Freelancer
20210204,11,10,casual,standard,runner,Agenda,Spark Agency: Worldswide Reach,Kabonesa Wu: Netspace Thrillseeker
20210204,3,4,casual,standard,corp,Concede,Argus Security: Protection Guaranteed,Los: Data Hijacker
20210204,72,18,casual,standard,runner,Agenda,Titan Transnational: Investing In Your Future,Reina Roja: Freedom Fighter
20210204,7,10,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Lat: Ethical Freelancer
20210204,9,11,casual,standard,runner,Agenda,Nisei Division: The Next Generation,Hoshiko Shiro: Untold Protagonist
20210204,16,18,casual,standard,runner,Agenda,Jinteki: Personal Evolution,Iain Stirling: Retired Spook
20210204,12,12,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Lat: Ethical Freelancer
20210204,23,13,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,MaxX: Maximum Punk Rock
20210204,5,5,casual,standard,corp,Flatline,The Outfit: Family Owned and Operated,"Armand ""Geist"" Walker: Tech Lord"
20210204,7,7,casual,standard,corp,Concede,Weyland Consortium: Building a Better World,Los: Data Hijacker
20210204,13,10,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Leela Patel: Trained Pragmatist
20210204,28,29,casual,standard,runner,Concede,Nisei Division: The Next Generation,Kabonesa Wu: Netspace Thrillseeker
20210204,19,16,casual,standard,corp,Concede,Weyland Consortium: Building a Better World,Nasir Meidan: Cyber Explorer
20210204,51,22,casual,standard,corp,Agenda,Jinteki: Replicating Perfection,Leela Patel: Trained Pragmatist
20210204,31,12,casual,standard,runner,Agenda,Haas-Bioroid: Stronger Together,Gabriel Santiago: Consummate Professional
20210204,9,9,casual,standard,,,Pālanā Foods: Sustainable Growth,Chaos Theory: Wünderkind
20210204,14,12,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210204,29,17,casual,standard,corp,Flatline,Weyland Consortium: Builder of Nations,MaxX: Maximum Punk Rock
20210204,3,2,casual,standard,runner,Concede,NBN: Controlling the Message,419: Amoral Scammer
20210204,16,14,casual,standard,runner,Agenda,Tennin Institute: The Secrets Within,Akiko Nisei: Head Case
